"hvfhs_license_num","dispatching_base_num","originating_base_num","request_datetime","on_scene_datetime","pickup_datetime","dropoff_datetime","PULocationID","DOLocationID","trip_miles","trip_time","base_passenger_fare","tolls","bcf","sales_tax","congestion_surcharge","airport_fee","tips","driver_pay","shared_request_flag","shared_match_flag","access_a_ride_flag","wav_request_flag","wav_match_flag"
"HV0003","B02875","B02875","2020-04-30 19:42:37","2020-04-30 19:45:34","2020-04-30 19:46:25","2020-04-30 19:53:36",32,254,1.83,431,7.38,0,0.18,0.65,0,NA,0,10.21,"N","N"," ","N","Y"
"HV0003","B02765","B02765","2020-04-30 18:56:10","2020-04-30 19:00:58","2020-04-30 19:02:14","2020-04-30 19:06:08",226,112,1.03,234,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 19:12:45","2020-04-30 19:20:54","2020-04-30 19:21:42","2020-04-30 19:38:10",202,260,4.62,988,16.42,0,0.41,1.46,0,NA,0,13.36,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:01:56","2020-04-30 19:04:48","2020-04-30 19:06:50","2020-04-30 19:21:36",225,35,3.3,886,15.58,0,0.39,1.38,0,NA,0,11.05,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:26:39","2020-04-30 19:28:40","2020-04-30 19:31:20","2020-04-30 19:39:26",177,37,1.31,486,7.68,0,0.19,0.68,0,NA,0,5.65,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:39:29","2020-04-30 19:42:21","2020-04-30 19:44:45","2020-04-30 19:59:07",37,72,3.25,862,13.86,0,0.35,1.23,0,NA,0,10.8,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 19:07:25","2020-04-30 19:09:22","2020-04-30 19:10:17","2020-04-30 19:23:37",91,39,3.31,800,13.46,0,0.34,1.19,0,NA,0,10.35,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 19:26:47","2020-04-30 19:28:11","2020-04-30 19:29:18","2020-04-30 19:42:56",39,72,3.07,818,12.34,0,0.31,1.1,0,NA,0,10.24,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 19:46:39","2020-04-30 19:50:50","2020-04-30 19:52:57","2020-04-30 20:01:37",35,37,1.82,520,8.24,0,0.21,0.73,0,NA,0,6.36,"N","N"," ","N","N"
"HV0003","B02879","B02879","2020-04-30 18:54:12","2020-04-30 18:59:31","2020-04-30 19:02:32","2020-04-30 19:09:38",78,167,1.6,426,-1.36,0,0.3,1.06,0,NA,0,0,"N","N"," ","N","N"
"HV0003","B02879","B02879","2020-04-30 19:11:14","2020-04-30 19:11:30","2020-04-30 19:14:52","2020-04-30 20:14:45",167,162,15.44,3593,57.03,0,1.43,5.06,2.75,NA,0,47.1,"N","N"," ","N","N"
"HV0003","B02875","B02875","2020-04-30 18:56:00","2020-04-30 18:56:06","2020-04-30 19:00:13","2020-04-30 19:07:57",248,167,2.28,464,8.76,0,0.25,0.78,0,NA,1,12.29,"N","N"," ","N","Y"
"HV0003","B02875","B02875","2020-04-30 19:14:41","2020-04-30 19:18:02","2020-04-30 19:19:27","2020-04-30 19:34:21",159,212,4.95,894,14.46,0,0.36,1.28,0,NA,0,20.76,"N","N"," ","N","Y"
"HV0003","B02875","B02875","2020-04-30 19:38:38","2020-04-30 19:38:44","2020-04-30 19:40:13","2020-04-30 19:50:02",126,250,2.59,589,4.44,0,0.25,0.88,0,NA,0,14.09,"N","N"," ","N","Y"
"HV0003","B02875","B02875","2020-04-30 19:53:06","2020-04-30 19:53:34","2020-04-30 19:56:40","2020-04-30 20:28:58",182,77,19.85,1938,42.96,6.12,1.23,4.36,0,NA,0,53.37,"N","N"," ","N","Y"
"HV0003","B02764","B02764","2020-04-30 18:52:56","2020-04-30 19:00:49","2020-04-30 19:03:25","2020-04-30 19:11:29",177,177,1.33,484,8.57,0,0.21,0.76,0,NA,0,6.32,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:10:59","2020-04-30 19:11:29","2020-04-30 19:12:56","2020-04-30 19:20:33",61,35,1.65,457,7.33,0,0.18,0.65,0,NA,0,5.65,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:20:39","2020-04-30 19:22:41","2020-04-30 19:24:53","2020-04-30 19:29:11",35,35,0.84,258,6.99,0,0.17,0.62,0,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:49:35",NA,"2020-04-30 19:55:47","2020-04-30 20:11:36",71,89,2.059,949,13.65,0,0.34,1.21,0,NA,0,10.24,"N","N","N","N","N"
"HV0003","B02882","B02882","2020-04-30 19:11:31","2020-04-30 19:14:57","2020-04-30 19:16:03","2020-04-30 19:30:54",26,165,2.68,891,13.35,0,0.33,1.18,0,NA,0,10.41,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 19:33:21","2020-04-30 19:36:51","2020-04-30 19:38:07","2020-04-30 19:51:16",48,140,2.19,789,11.1,0,0.36,0.99,2.75,NA,3,9.01,"N","N"," ","N","N"
"HV0003","B02395","B02395","2020-04-30 19:20:11","2020-04-30 19:25:06","2020-04-30 19:26:18","2020-04-30 19:38:04",132,216,3.01,706,12.46,0,0,0,0,NA,0,9.23,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:38:37",NA,"2020-04-30 19:47:18","2020-04-30 19:57:15",95,92,3.389,597,11.26,0,0.28,1,0,NA,1,8.77,"N","N","N","N","N"
"HV0003","B02888","B02888","2020-04-30 19:07:19","2020-04-30 19:10:57","2020-04-30 19:12:11","2020-04-30 19:22:01",37,76,1.85,590,8.82,0,0.22,0.78,0,NA,0,6.97,"N","N"," ","N","N"
"HV0003","B02871","B02871","2020-04-30 19:09:28","2020-04-30 19:12:30","2020-04-30 19:13:23","2020-04-30 19:22:06",67,227,1.59,523,7.33,0,0.18,0.65,0,NA,0,6.13,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 18:58:30",NA,"2020-04-30 19:04:23","2020-04-30 19:23:19",36,95,6.201,1136,19.28,0,0.48,1.71,0,NA,0,16.4,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:48:30",NA,"2020-04-30 19:55:32","2020-04-30 20:22:00",95,230,11.457,1588,38.88,5.05,1.1,3.9,2.75,NA,0,26.02,"N","N","N","N","N"
"HV0003","B02836","B02836","2020-04-30 18:56:42","2020-04-30 18:59:41","2020-04-30 19:01:13","2020-04-30 19:07:05",18,20,1.02,352,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02836","B02836","2020-04-30 19:33:17","2020-04-30 19:35:06","2020-04-30 19:36:38","2020-04-30 19:48:41",119,168,4.72,723,13.01,0,0.33,1.15,0,NA,0,11.26,"N","N"," ","N","N"
"HV0003","B02836","B02836","2020-04-30 19:50:12","2020-04-30 19:50:26","2020-04-30 19:52:51","2020-04-30 20:07:59",168,136,6.28,908,19.54,0,0.49,1.73,0,NA,0,14.53,"N","N"," ","N","N"
"HV0003","B02866","B02866","2020-04-30 19:08:33","2020-04-30 19:11:33","2020-04-30 19:12:12","2020-04-30 19:22:37",47,136,2.14,625,9.56,0,0.24,0.85,0,NA,0,7.59,"N","N"," ","N","N"
"HV0003","B02866","B02866","2020-04-30 19:25:46","2020-04-30 19:28:25","2020-04-30 19:29:59","2020-04-30 19:33:00",241,136,0.56,181,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02866","B02866","2020-04-30 19:37:02","2020-04-30 19:39:25","2020-04-30 19:40:05","2020-04-30 19:50:18",127,169,3.17,613,10.49,0,0.26,0.93,0,NA,0,8.62,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:20:06",NA,"2020-04-30 19:23:01","2020-04-30 20:00:57",35,241,23.444,2276,61.03,5.6,1.67,5.91,0,NA,0,45.09,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:04:41",NA,"2020-04-30 19:11:37","2020-04-30 19:39:06",75,188,14.48,1649,39.12,1.85,1.02,3.64,2.75,NA,0,29.88,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:35:01",NA,"2020-04-30 19:43:52","2020-04-30 19:52:00",212,254,4.634,488,12.95,0,0.32,1.15,0,NA,0,9.23,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:18:19",NA,"2020-04-30 19:28:03","2020-04-30 19:36:00",211,249,1.859,477,8.12,0,0.2,0.72,2.75,NA,0,6.06,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:37:08",NA,"2020-04-30 19:43:57","2020-04-30 19:52:17",113,13,2.026,500,9.94,0,0.25,0.88,2.75,NA,0,6.43,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:54:27",NA,"2020-04-30 19:56:44","2020-04-30 20:14:07",231,256,3.995,1043,19.14,0,0.48,1.7,2.75,NA,0,13.17,"N","N","N","N","N"
"HV0003","B02764","B02764","2020-04-30 19:12:06","2020-04-30 19:14:05","2020-04-30 19:15:30","2020-04-30 19:20:58",69,69,1.03,328,7.25,0,0.26,0.65,0,NA,3,5.39,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:37:33","2020-04-30 19:37:42","2020-04-30 19:38:28","2020-04-30 19:48:46",168,47,2.25,618,10.36,0,0.26,0.92,0,NA,0,7.65,"N","N"," ","N","N"
"HV0003","B02884","B02884","2020-04-30 19:27:09","2020-04-30 19:27:36","2020-04-30 19:30:02","2020-04-30 19:43:05",247,18,4.01,784,13.23,0,0.33,1.17,0,NA,0,10.99,"N","N"," ","N","N"
"HV0003","B02884","B02884","2020-04-30 19:42:45","2020-04-30 19:43:06","2020-04-30 19:46:28","2020-04-30 19:57:23",18,174,1.9,655,10.37,0,0.26,0.92,0,NA,0,7.57,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:43:23",NA,"2020-04-30 19:48:12","2020-04-30 19:52:11",159,167,0.702,239,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0003","B02887","B02887","2020-04-30 19:32:16","2020-04-30 19:32:22","2020-04-30 19:34:39","2020-04-30 19:42:32",69,167,1.64,473,8.24,0,0.21,0.73,0,NA,0,5.77,"N","N"," ","N","N"
"HV0003","B02877","B02877","2020-04-30 19:08:41","2020-04-30 19:12:41","2020-04-30 19:13:17","2020-04-30 19:25:25",60,159,2.42,728,11.57,0,0.29,1.03,0,NA,0,8.76,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 19:05:11","2020-04-30 19:12:24","2020-04-30 19:13:58","2020-04-30 19:37:06",145,94,11.38,1388,31.9,0,0.8,2.83,2.75,NA,0,24.17,"N","N"," ","N","N"
"HV0003","B02878","B02878","2020-04-30 19:06:08","2020-04-30 19:11:03","2020-04-30 19:12:13","2020-04-30 19:22:27",169,42,3.67,614,12.92,0,0.32,1.15,0,NA,0,9.19,"N","N"," ","N","N"
"HV0003","B02878","B02878","2020-04-30 19:22:54","2020-04-30 19:23:51","2020-04-30 19:26:34","2020-04-30 19:42:27",42,47,3.1,953,13.84,0,0.35,1.23,0,NA,0,11.4,"N","N"," ","N","N"
"HV0003","B02878","B02878","2020-04-30 19:44:23","2020-04-30 19:44:32","2020-04-30 19:46:48","2020-04-30 20:10:25",47,191,14.48,1417,37.37,6.12,1.09,3.86,0,NA,0,27.83,"N","N"," ","N","N"
"HV0003","B02877","B02877","2020-04-30 19:05:03","2020-04-30 19:05:10","2020-04-30 19:07:52","2020-04-30 19:32:28",26,177,6.74,1476,27.55,0,0.69,2.45,0,NA,0,19.78,"N","N"," ","N","N"
"HV0003","B02877","B02877","2020-04-30 19:31:38","2020-04-30 19:33:04","2020-04-30 19:35:15","2020-04-30 19:56:42",61,228,5.36,1287,21.47,0,0.54,1.91,0,NA,0,16.68,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:00:26","2020-04-30 19:05:54","2020-04-30 19:05:54","2020-04-30 19:12:42",91,39,0.99,408,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:11:20","2020-04-30 19:17:06","2020-04-30 19:18:22","2020-04-30 19:22:32",39,39,1.23,250,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:32:57","2020-04-30 19:34:54","2020-04-30 19:36:21","2020-04-30 19:41:45",71,89,1.59,324,8,0,0.2,0.71,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:43:29","2020-04-30 19:44:22","2020-04-30 19:45:58","2020-04-30 19:48:01",89,89,0.68,123,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:49:04","2020-04-30 19:50:22","2020-04-30 19:51:54","2020-04-30 19:58:09",165,178,1.1,375,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 18:59:32","2020-04-30 19:02:04","2020-04-30 19:03:24","2020-04-30 19:08:08",107,90,0.96,284,7.33,0,0.18,0.65,2.75,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 19:07:24","2020-04-30 19:12:00","2020-04-30 19:14:41","2020-04-30 19:23:31",246,143,2.58,531,12.14,0,0.35,1.08,2.75,NA,2,8.78,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 19:36:08","2020-04-30 19:36:52","2020-04-30 19:38:54","2020-04-30 20:08:51",24,216,16.34,1797,45.02,6.12,1.28,4.54,0,NA,0,34.81,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:15:20",NA,"2020-04-30 19:26:12","2020-04-30 19:35:54",7,226,1.511,582,7.63,0,0.19,0.68,0,NA,0,6.55,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 18:55:02",NA,"2020-04-30 19:04:10","2020-04-30 19:18:23",213,69,3.453,853,14.24,0,0.36,1.26,0,NA,0,10.98,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:24:01",NA,"2020-04-30 19:26:58","2020-04-30 19:38:14",159,126,1.863,676,9.68,0,0.24,0.86,0,NA,0,7.73,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:42:06",NA,"2020-04-30 19:45:04","2020-04-30 19:54:02",159,69,1.285,538,7.3,0,0.18,0.65,0,NA,0,5.93,"N","N","N","N","N"
"HV0003","B02682","B02682","2020-04-30 19:12:47","2020-04-30 19:17:59","2020-04-30 19:20:05","2020-04-30 19:22:54",227,227,0.66,169,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 19:32:34","2020-04-30 19:34:20","2020-04-30 19:36:59","2020-04-30 19:44:48",228,227,1.86,469,9.2,0,0.23,0.82,0,NA,0,5.98,"N","N"," ","N","N"
"HV0003","B02682","B02682","2020-04-30 19:45:39","2020-04-30 19:50:40","2020-04-30 19:52:08","2020-04-30 20:00:14",26,26,1.93,486,9.13,0,0.23,0.81,0,NA,0,6.19,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:01:08","2020-04-30 19:04:33","2020-04-30 19:06:23","2020-04-30 19:14:36",177,61,1.34,493,7.33,0,0.18,0.65,0,NA,0,5.6,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:28:05","2020-04-30 19:31:05","2020-04-30 19:33:21","2020-04-30 19:42:02",62,61,1.59,521,8.32,0,0.21,0.74,0,NA,0,6.13,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:41:50","2020-04-30 19:44:01","2020-04-30 19:45:25","2020-04-30 19:52:44",61,61,1.41,439,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:51:03","2020-04-30 19:56:29","2020-04-30 19:59:32","2020-04-30 20:11:27",62,72,1.45,715,9.44,0,0.24,0.84,0,NA,0,8.19,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:03:31",NA,"2020-04-30 19:12:41","2020-04-30 19:36:07",244,265,11.628,1406,23.39,0.65,0.6,2.13,0,NA,0,25.77,"N","N","N","N","N"
"HV0003","B02872","B02872","2020-04-30 19:01:31","2020-04-30 19:03:36","2020-04-30 19:04:33","2020-04-30 19:22:09",247,126,3.09,1056,14.64,0,0.37,1.3,0,NA,0,12.24,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 18:56:57","2020-04-30 18:57:33","2020-04-30 19:00:46","2020-04-30 19:15:09",233,7,4.09,863,13.89,6.12,0.5,1.78,2.75,NA,0,11.74,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 19:15:19","2020-04-30 19:19:05","2020-04-30 19:20:29","2020-04-30 19:26:26",7,223,1.55,357,7.28,0,0.23,0.65,0,NA,2,5.39,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 19:30:03","2020-04-30 19:35:41","2020-04-30 19:37:07","2020-04-30 19:53:55",7,69,6.4,1008,21,6.12,0.68,2.41,0,NA,0,15.49,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 19:03:47","2020-04-30 19:08:18","2020-04-30 19:09:07","2020-04-30 19:23:30",242,47,5.71,863,20.08,0,0.5,1.78,0,NA,0,19.51,"N","N"," ","N","Y"
"HV0003","B02872","B02872","2020-04-30 19:43:42","2020-04-30 19:43:54","2020-04-30 19:46:53","2020-04-30 19:56:39",69,248,3.27,586,11.53,0,0.29,1.02,0,NA,0,13.02,"N","N"," ","N","Y"
"HV0005","B02510",NA,"2020-04-30 18:57:16",NA,"2020-04-30 19:06:11","2020-04-30 19:15:50",256,80,1.468,579,7.15,0,0.18,0.63,0,NA,0,6.48,"N","N","N","N","N"
"HV0003","B02882","B02882","2020-04-30 19:17:21","2020-04-30 19:20:37","2020-04-30 19:21:57","2020-04-30 19:39:48",112,89,9.94,1071,24.49,0,0.61,2.17,0,NA,0,19.93,"N","N"," ","N","N"
"HV0003","B02889","B02889","2020-04-30 18:59:37","2020-04-30 19:04:47","2020-04-30 19:06:03","2020-04-30 19:24:23",234,225,5.66,1100,22.9,0,0.57,2.03,2.75,NA,0,15.44,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:11:35","2020-04-30 19:11:50","2020-04-30 19:13:51","2020-04-30 19:29:00",174,183,3.97,909,16.81,0,0.42,1.49,0,NA,0,11.98,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 19:02:55","2020-04-30 19:07:50","2020-04-30 19:08:41","2020-04-30 19:12:20",75,74,1.09,219,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 19:12:35","2020-04-30 19:17:19","2020-04-30 19:18:50","2020-04-30 19:30:47",74,42,2.12,717,9.53,0,0.24,0.85,0,NA,0,8.34,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 19:29:18","2020-04-30 19:34:31","2020-04-30 19:37:51","2020-04-30 19:42:09",42,42,0.73,258,7.3,0,0.21,0.65,0,NA,1,5.39,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 19:53:15","2020-04-30 19:54:31","2020-04-30 19:57:23","2020-04-30 20:01:29",168,147,0.45,246,8.91,0,0.22,0.79,0,NA,0,6.58,"N","N"," ","N","N"
"HV0003","B02869","B02869","2020-04-30 18:59:55","2020-04-30 19:00:34","2020-04-30 19:03:00","2020-04-30 19:44:30",166,39,22.27,2490,55.54,6.12,1.54,5.47,0,NA,0,45.4,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 19:09:16","2020-04-30 19:14:49","2020-04-30 19:16:50","2020-04-30 19:28:42",146,82,2.95,712,13.16,0,0.33,1.17,0,NA,0,9.21,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 19:35:28","2020-04-30 19:38:21","2020-04-30 19:39:59","2020-04-30 19:47:08",82,56,1.61,429,9.44,0,0.24,0.84,0,NA,0,6.8,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 19:52:05","2020-04-30 19:56:05","2020-04-30 19:58:36","2020-04-30 20:04:31",173,56,1.05,355,14.15,0,0.35,1.26,0,NA,0,11.11,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 19:20:08","2020-04-30 19:28:07","2020-04-30 19:31:17","2020-04-30 19:38:55",203,139,2.42,459,9.55,0,0.24,0.85,0,NA,0,6.51,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 19:48:03","2020-04-30 19:49:35","2020-04-30 19:52:35","2020-04-30 20:07:42",219,135,8.44,907,24.13,0,0.6,2.14,0,NA,0,16.89,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 19:02:42","2020-04-30 19:07:36","2020-04-30 19:08:54","2020-04-30 19:21:41",177,39,3.38,767,14.7,0,0.37,1.3,0,NA,0,10.15,"N","N"," ","N","N"
"HV0003","B02872","B02872","2020-04-30 19:16:34","2020-04-30 19:28:56","2020-04-30 19:31:42","2020-04-30 19:41:06",39,39,2.16,564,8.74,0,0.22,0.78,0,NA,0,7.1,"N","N"," ","N","N"
"HV0003","B02882","B02882","2020-04-30 18:53:44","2020-04-30 19:00:16","2020-04-30 19:01:44","2020-04-30 19:09:58",75,42,2.64,494,14.31,0,0.39,1.27,0,NA,1,7.04,"N","N"," ","N","N"
"HV0003","B02882","B02882","2020-04-30 19:17:44","2020-04-30 19:21:08","2020-04-30 19:22:25","2020-04-30 19:37:50",41,75,3.24,925,22.64,0,0.57,2.01,0,NA,0,12.32,"N","N"," ","N","N"
"HV0003","B02882","B02882","2020-04-30 19:44:39","2020-04-30 19:46:27","2020-04-30 19:49:27","2020-04-30 20:31:10",75,61,12.24,2503,45.93,0,1.15,4.08,2.75,NA,0,34.45,"N","N"," ","N","N"
"HV0003","B02617","B02617","2020-04-30 19:09:37","2020-04-30 19:11:46","2020-04-30 19:14:35","2020-04-30 19:29:45",63,205,7.36,910,22.95,0,0.57,2.04,0,NA,0,15.73,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 19:05:02","2020-04-30 19:07:14","2020-04-30 19:09:48","2020-04-30 19:20:23",254,242,2.34,636,10.59,0,0.26,0.94,0,NA,0,7.9,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 19:21:33","2020-04-30 19:23:34","2020-04-30 19:25:59","2020-04-30 19:39:32",242,169,3.74,813,15.98,0,0.4,1.42,0,NA,0,10.93,"N","N"," ","N","N"
"HV0003","B02765","B02765","2020-04-30 19:52:51","2020-04-30 19:54:07","2020-04-30 19:56:36","2020-04-30 20:10:18",60,69,2.73,822,11.77,0,0.29,1.04,0,NA,0,9.89,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 19:12:26","2020-04-30 19:17:05","2020-04-30 19:18:42","2020-04-30 19:28:40",150,165,3.25,598,12.71,0,0.32,1.13,0,NA,0,10.34,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 19:30:01","2020-04-30 19:32:57","2020-04-30 19:33:21","2020-04-30 19:50:42",91,26,3.53,1041,14.91,0,0.37,1.32,0,NA,0,12.6,"N","N"," ","N","N"
"HV0003","B02888","B02888","2020-04-30 19:52:42","2020-04-30 19:57:21","2020-04-30 19:59:02","2020-04-30 20:03:09",26,26,0.57,247,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:52:50",NA,"2020-04-30 19:55:59","2020-04-30 19:59:57",222,39,0.94,238,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0003","B02764","B02764","2020-04-30 19:03:03","2020-04-30 19:08:22","2020-04-30 19:11:10","2020-04-30 19:28:53",121,76,7.22,1063,22.64,0,0.57,2.01,0,NA,0,16.86,"N","N"," ","N","N"
"HV0003","B02764","B02764","2020-04-30 19:28:46","2020-04-30 19:31:50","2020-04-30 19:32:24","2020-04-30 19:44:39",177,39,2.69,735,12.64,0,0.32,1.12,0,NA,0,9.12,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:06:59",NA,"2020-04-30 19:10:47","2020-04-30 19:30:41",169,169,3.536,1194,18.07,0,0.45,1.6,0,NA,0,13.92,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:01:06",NA,"2020-04-30 19:03:19","2020-04-30 19:09:07",75,262,1.363,348,6.94,0,0.17,0.62,2.75,NA,0,5.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:11:31",NA,"2020-04-30 19:18:25","2020-04-30 19:38:05",140,250,9.849,1180,28.93,1.63,0.76,2.71,2.75,NA,0,20.82,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:04:52",NA,"2020-04-30 19:18:52","2020-04-30 19:26:35",14,228,3.004,463,8.94,0,0.22,0.79,0,NA,0,7.21,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:10:55",NA,"2020-04-30 19:14:19","2020-04-30 19:32:38",61,77,4.158,1099,16.39,0,0.41,1.45,0,NA,0,13.81,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:39:13",NA,"2020-04-30 19:47:21","2020-04-30 19:50:43",222,222,0.71,202,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:53:16",NA,"2020-04-30 19:57:20","2020-04-30 20:00:32",222,76,0.954,192,7.3,0,0.18,0.65,0,NA,0,5.47,"N","N","N","N","N"
"HV0003","B02887","B02887","2020-04-30 18:58:49","2020-04-30 19:00:39","2020-04-30 19:03:04","2020-04-30 19:13:14",249,232,1.61,610,8.22,0,0.21,0.73,2.75,NA,0,9.38,"N","N"," ","N","N"
"HV0003","B02887","B02887","2020-04-30 19:12:57","2020-04-30 19:14:19","2020-04-30 19:15:44","2020-04-30 19:35:19",232,169,12.05,1175,32.79,0,0.82,2.91,2.75,NA,0,23.12,"N","N"," ","N","N"
"HV0003","B02875","B02875","2020-04-30 19:02:57","2020-04-30 19:03:55","2020-04-30 19:06:27","2020-04-30 19:29:06",82,126,7.69,1359,24.69,6.12,0.77,2.73,0,NA,0,19.85,"N","N"," ","N","N"
"HV0003","B02875","B02875","2020-04-30 19:51:46","2020-04-30 19:54:14","2020-04-30 19:55:34","2020-04-30 19:59:03",203,203,0.85,209,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:27:08",NA,"2020-04-30 19:33:07","2020-04-30 19:45:43",258,36,4.643,756,15.63,0,0.39,1.39,0,NA,0,11.48,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:11:33",NA,"2020-04-30 19:16:57","2020-04-30 19:34:16",254,42,8.515,1039,25.25,0,0.63,2.24,0,NA,0,18.15,"N","N","N","N","N"
"HV0003","B02887","B02887","2020-04-30 19:05:23","2020-04-30 19:06:48","2020-04-30 19:08:00","2020-04-30 19:14:11",174,254,1.24,371,7.33,0,0.18,0.65,0,NA,0,5.39,"N","N"," ","N","N"
"HV0005","B02510",NA,"2020-04-30 19:17:50",NA,"2020-04-30 19:19:57","2020-04-30 19:28:07",247,168,1.555,490,9.27,0,0.23,0.82,0,NA,0,5.83,"N","N","N","N","N"
"HV0005","B02510",NA,"2020-04-30 19:40:03",NA,"2020-04-30 19:44:56","2020-04-30 19:48:01",263,141,1.065,185,7.3,0,0.18,0.65,2.75,NA,0,5.47,"N","N","N","N","N"
